date,CDXTIL15,CDXTHL15,AMCIsUSD Index,SPX Index,SPTR Index,CCMP Index,INDU Index,SX5E Index,NKY Index,VIX Index,USGG2YR Index,USGG10YR Index,GC1 Comdty,CO1 Comdty,CU1 Comdty,DXY Curncy
2007-08-28,101.00491,98.64985,-0.31558836,1432.36,2234.025,2500.64,13041.85,4170.68,16287.49,26.3,4.0684,4.5062,667.6,70.55,65210.0,80.756
2007-08-29,101.01875,98.81726,-0.23120847,1463.76,2283.581,2563.16,13289.29,4193.58,16012.83,23.81,4.1611,4.5587,669.5,72.13,64100.0,80.7
2007-08-30,100.94784,98.59749,-0.27861822,1457.64,2274.164,2565.3,13238.73,4246.12,16153.82,25.06,4.0904,4.5061,668.0,71.9,65070.0,80.794
2007-08-31,101.17366,99.06632,-0.19803455,1473.99,2299.714,2596.36,13357.74,4294.56,16569.09,23.38,4.132,4.5292,675.8,72.69,65260.0,80.791
2007-09-03,101.17366,99.06632,-0.2580783,,,,,4295.99,16524.93,,4.1321,4.5291,,73.41,65170.0,80.814
2007-09-04,101.2721,99.314384,-0.20471849,1489.42,2323.825,2630.24,13448.86,4324.35,16420.47,22.78,4.1239,4.5466,685.2,73.92,64920.0,80.88
2007-09-05,101.16789,99.073944,-0.28149706,1472.29,2298.163,2605.95,13305.47,4235.41,16158.45,24.58,4.0079,4.4669,684.3,74.34,64840.0,80.622
2007-09-06,101.14918,99.20908,-0.2918327,1478.55,2308.345,2614.32,13363.35,4256.12,16257.0,23.99,4.0825,4.5076,698.1,74.77,64350.0,80.472
2007-09-07,101.02557,98.90362,-0.4240508,1453.55,2269.324,2565.7,13113.38,4162.42,16122.16,26.23,3.8998,4.3816,703.2,75.07,64980.0,79.959
2007-09-10,100.94981,98.721535,-0.54728436,1451.7,2266.51,2559.11,13127.85,4136.45,15764.97,27.38,3.8498,4.322,705.6,75.48,64360.0,79.816
2007-09-11,101.03571,98.94415,-0.48858383,1471.49,2297.412,2597.47,13308.39,4197.35,15877.67,25.27,3.941,4.3679,714.4,76.38,64750.0,79.704
2007-09-12,101.15645,99.16776,-0.43047777,1471.56,2298.137,2592.07,13291.65,4210.69,15797.6,24.96,3.9576,4.4102,714.0,77.68,65790.0,79.365
2007-09-13,101.29969,99.58169,-0.39282265,1483.95,2317.627,2601.06,13424.88,4249.01,15821.19,24.76,4.0243,4.4643,711.2,77.4,65580.0,79.513
2007-09-14,101.41091,100.05042,-0.3710379,1484.25,2318.107,2602.18,13442.52,4221.34,16127.42,24.92,4.0327,4.4544,711.1,76.22,65740.0,79.617
2007-09-17,101.43779,100.158775,-0.45692435,1476.65,2306.251,2581.66,13403.42,4184.61,,26.48,4.0663,4.466,717.1,76.98,65920.0,79.72
2007-09-18,101.77385,101.221565,-0.11913835,1519.78,2373.634,2651.66,13739.39,4264.42,15801.8,20.35,3.9738,4.4717,717.0,77.59,66010.0,79.209
2007-09-19,101.89476,101.59203,0.04599761,1529.03,2388.151,2666.48,13815.56,4389.33,16381.54,20.03,3.9905,4.5458,723.0,78.47,66800.0,79.3
2007-09-20,101.93256,101.70795,0.09118596,1518.75,2372.613,2654.29,13766.7,4366.16,16413.79,20.45,4.1088,4.6957,733.2,79.09,67490.0,78.582
2007-09-21,101.969765,102.15872,0.3103637,1525.75,2383.554,2671.22,13820.19,4370.35,16312.61,19.0,4.0327,4.6203,732.1,79.3,67060.0,78.597
2007-09-24,101.968544,102.42617,0.31001398,1517.73,2371.034,2667.95,13759.06,4360.63,,19.37,4.0412,4.6282,732.5,78.91,67360.0,78.527
2007-09-25,101.890945,102.24457,0.31795967,1517.21,2370.265,2683.45,13778.65,4328.89,16401.73,18.6,3.9902,4.6242,732.0,77.62,67860.0,78.313
2007-09-26,101.9427,102.474106,0.34896573,1525.42,2383.527,2699.03,13878.15,4364.4,16435.74,17.63,3.9816,4.6202,728.6,77.43,67680.0,78.493
2007-09-27,101.919464,102.06093,0.4010076,1531.38,2392.923,2709.59,13912.94,4388.98,16832.22,17.0,3.9425,4.563,732.7,80.03,67370.0,78.338
2007-09-28,101.80307,101.74352,0.35176495,1526.75,2385.72,2701.5,13895.63,4381.71,16785.69,18.0,3.9835,4.5865,742.8,79.17,68100.0,77.719
2007-10-01,101.91465,102.108986,0.34992063,1547.04,2417.444,2740.99,14087.55,4409.65,16845.96,17.84,3.9999,4.5452,754.1,77.64,,77.904
2007-10-02,102.01055,102.42992,0.2984942,1546.63,2416.826,2747.11,14047.31,4427.01,17046.78,18.49,3.9669,4.5216,736.3,77.38,,78.303
2007-10-03,102.09409,102.54576,0.28787178,1539.59,2406.305,2729.43,13968.05,4421.58,17199.89,18.8,4.0163,4.5588,735.7,77.19,,78.573
2007-10-04,102.13116,102.44342,0.31284744,1542.84,2411.414,2733.57,13974.31,4420.39,17092.49,18.44,3.9749,4.5097,743.8,78.97,,78.481
2007-10-05,102.24125,102.91896,0.4105144,1557.59,2435.162,2780.32,14066.01,4455.31,17065.04,16.91,4.0743,4.6356,747.2,78.9,,78.308
2007-10-08,102.24125,102.91896,0.40210336,1552.58,2427.329,2787.37,14043.73,4435.87,,17.46,4.0744,4.6356,738.7,76.58,67980.0,78.672
2007-10-09,102.46087,103.528656,0.4734485,1565.15,2447.028,2803.91,14164.53,4447.58,17159.9,16.12,4.1244,4.6475,743.1,77.49,66420.0,78.526
2007-10-10,102.456055,103.64937,0.5087763,1562.47,2443.021,2811.61,14078.69,4442.61,17177.89,16.67,4.1412,4.6495,746.0,78.6,66550.0,78.375
2007-10-11,102.42132,103.78194,0.39211106,1554.41,2430.545,2772.2,14015.12,4473.57,17458.98,18.88,4.1162,4.6355,756.7,80.15,67120.0,78.078
2007-10-12,102.43423,103.9509,0.41892722,1561.8,2442.122,2805.68,14093.08,4476.02,17331.17,17.73,4.2258,4.6812,753.8,80.55,66790.0,78.224
2007-10-15,102.46157,103.77501,0.34349102,1548.71,2421.674,2780.05,13984.8,4434.98,17358.15,19.25,4.2176,4.6772,762.2,82.75,67460.0,78.088
2007-10-16,102.30717,103.372574,0.2808811,1538.53,2405.761,2763.91,13912.94,4420.91,17137.92,20.02,4.1252,4.6473,762.0,84.16,67480.0,78.251
2007-10-17,102.2511,103.06452,0.31568927,1541.24,2410.217,2792.67,13892.54,4441.8,16955.31,18.54,3.9739,4.5522,762.3,83.13,67050.0,78.12
2007-10-18,102.17932,102.64649,0.30082828,1540.08,2408.464,2799.31,13888.96,4420.38,17106.09,18.5,3.9065,4.4893,768.7,84.6,66730.0,77.59
2007-10-19,101.896385,101.21088,0.04235189,1500.63,2346.775,2725.16,13522.02,4411.26,16814.37,22.96,3.7798,4.3915,768.4,83.79,66320.0,77.407
2007-10-22,102.052284,101.83666,0.05494571,1506.33,2355.737,2753.93,13566.97,4356.24,16438.47,21.64,3.8552,4.4108,760.0,83.27,65360.0,78.06
2007-10-23,102.067696,102.12557,0.0853749,1519.59,2376.475,2799.26,13676.23,4378.42,16450.58,20.41,3.8128,4.403,763.1,82.85,65420.0,77.589
2007-10-24,101.99104,101.95982,0.07373765,1515.88,2370.708,2774.76,13675.25,4357.14,16358.39,20.8,3.7366,4.3388,765.6,84.37,64960.0,77.546
2007-10-25,101.96677,101.82391,0.03271552,1514.4,2368.429,2750.86,13671.92,4412.12,16284.17,21.17,3.7641,4.3775,771.0,87.48,65040.0,77.278
2007-10-26,102.055885,101.90608,0.10224479,1535.28,2401.074,2804.19,13806.7,4440.23,16505.63,19.56,3.7723,4.4006,787.5,88.69,65430.0,77.027
2007-10-29,102.11345,102.07015,0.1062206,1540.98,2410.332,2817.44,13870.26,4471.46,16698.08,19.87,3.7969,4.3811,792.6,90.32,66310.0,76.837
2007-10-30,102.032166,101.69903,0.05731936,1531.02,2394.81,2816.71,13792.47,4462.95,16651.01,21.07,3.8051,4.379,787.8,87.44,65280.0,76.773
2007-10-31,102.08839,101.931816,0.16466126,1549.38,2423.669,2859.12,13930.01,4489.79,16737.63,18.53,3.9452,4.4708,795.3,90.63,65260.0,76.479
2007-11-01,101.78079,100.773766,-0.05931715,1508.44,2360.208,2794.83,13567.87,4415.27,16870.4,23.21,3.7562,4.3458,793.7,89.72,64640.0,76.594
2007-11-02,101.672295,100.47608,-0.16163084,1509.65,2362.21,2810.38,13595.1,4410.08,16517.48,23.01,3.6741,4.3165,808.5,92.08,63410.0,76.337
2007-11-05,101.70361,100.39218,-0.24401876,1502.17,2350.692,2795.18,13543.4,4392.8,16268.92,24.31,3.6742,4.3338,810.8,90.49,63090.0,76.425
2007-11-06,101.8101,100.81012,-0.13296993,1520.27,2379.052,2825.18,13660.94,4407.34,16249.63,21.39,3.7072,4.3726,823.4,93.26,63050.0,76.04
2007-11-07,101.54783,99.846375,-0.3813876,1475.62,2310.412,2748.76,13300.02,4400.34,16096.68,26.49,3.5422,4.3084,833.5,93.24,63620.0,75.412
2007-11-08,101.52295,99.78247,-0.4742359,1474.77,2309.184,2696.0,13266.29,4363.6,15771.57,26.16,3.4678,4.2829,837.5,92.79,62080.0,75.456
2007-11-09,101.439095,99.266396,-0.62978953,1453.7,2276.259,2627.94,13042.74,4297.83,15583.42,28.5,3.4254,4.2133,834.7,93.18,62010.0,75.4
2007-11-12,101.439095,99.266396,-0.8057675,1439.18,2253.531,2584.13,12987.55,4302.88,15197.09,31.09,3.4251,4.2133,807.7,91.98,60340.0,75.902
2007-11-13,101.73266,99.74109,-0.4658258,1481.05,2319.856,2673.65,13307.09,4311.98,15126.63,24.1,3.5412,4.2635,799.0,88.83,59200.0,75.881
2007-11-14,101.73367,99.62968,-0.46723875,1470.58,2304.057,2644.32,13231.01,4338.28,15499.56,25.94,3.4995,4.25,814.7,91.36,59730.0,75.814
2007-11-15,101.58189,99.119675,-0.5797478,1451.15,2273.726,2618.51,13110.05,4301.44,15396.3,28.06,3.3167,4.1403,787.3,90.94,60630.0,76.069
2007-11-16,101.5505,98.779396,-0.4994471,1458.74,2285.672,2637.24,13176.79,4282.4,15154.61,25.49,3.3403,4.167,787.0,91.62,58510.0,75.827
2007-11-19,101.43027,98.187706,-0.49963883,1433.27,2245.814,2593.38,12958.44,4226.7,15042.56,26.01,3.1486,4.0714,778.0,92.28,58110.0,75.78
2007-11-20,101.40247,98.220795,-0.48871812,1439.7,2256.015,2596.81,13010.14,4277.24,15211.52,24.88,3.1978,4.0961,791.4,95.49,55810.0,75.205
2007-11-21,101.316284,97.80856,-0.6009707,1416.77,2220.207,2562.15,12799.04,4195.58,14837.66,26.84,2.9969,4.0067,798.6,94.84,54280.0,75.073
2007-11-22,101.316284,97.80856,-0.6193506,,,,,4208.92,14888.77,,2.9942,4.0065,,94.5,53520.0,75.051
2007-11-23,101.51496,98.60384,-0.6064416,1440.7,2257.954,2596.6,12980.88,4268.53,,25.61,3.0776,3.9989,824.7,95.76,54550.0,75.053
2007-11-26,101.346855,98.02908,-0.77559,1407.22,2205.486,2540.99,12743.44,4238.0,15135.21,28.91,2.885,3.8391,826.5,95.32,55150.0,74.859
2007-11-27,101.403305,98.52962,-0.6625986,1428.23,2238.519,2580.8,12958.44,4224.44,15222.85,26.28,3.0677,3.9477,814.0,92.52,54200.0,75.096
2007-11-28,101.72374,99.56851,-0.5114383,1469.02,2303.169,2662.91,13289.45,4321.74,15153.78,24.11,3.176,4.0347,800.3,89.81,54880.0,75.076
2007-11-29,101.71733,99.736786,-0.40342915,1469.72,2304.426,2668.13,13311.73,4347.0,15513.74,23.97,3.0439,3.9344,795.3,90.22,56430.0,75.588
2007-11-30,101.79087,99.83932,-0.31896767,1481.14,2322.344,2660.96,13371.72,4394.95,15680.67,22.87,2.9947,3.9379,782.2,88.26,57870.0,76.147
2007-12-03,101.69519,99.60619,-0.34124693,1472.42,2308.739,2637.13,13314.57,4371.67,15628.97,23.61,2.8483,3.8459,794.7,89.8,58410.0,75.935
2007-12-04,101.694984,99.56605,-0.36778393,1462.79,2293.655,2619.83,13248.73,4339.1,15480.19,23.79,2.8722,3.8926,807.6,89.53,56470.0,75.694
2007-12-05,101.72702,100.0811,-0.31106752,1485.01,2329.714,2666.36,13444.96,4410.0,15608.88,22.53,2.9288,3.9547,803.7,88.49,56610.0,76.413
2007-12-06,101.88022,100.772964,-0.20525688,1507.34,2364.973,2709.03,13619.89,4414.66,15874.08,20.96,3.0265,4.0076,807.1,90.18,57350.0,76.383
2007-12-07,101.91231,100.71966,-0.14988784,1504.66,2360.787,2706.16,13625.58,4446.34,15956.37,20.85,3.1,4.1048,800.2,88.64,57150.0,76.288
2007-12-10,102.10278,101.29728,-0.13545956,1515.96,2378.603,2718.95,13727.03,4465.52,15924.39,20.74,3.1659,4.1567,813.5,88.04,57330.0,76.062
2007-12-11,101.84252,99.946075,-0.24924754,1477.65,2318.515,2652.35,13432.77,4449.95,16044.72,23.59,2.9189,3.9694,817.1,89.99,56980.0,76.222
2007-12-12,101.98989,100.4686,-0.2655574,1486.59,2332.851,2671.14,13473.9,4469.47,15932.26,22.47,3.1328,4.0893,818.8,94.02,55550.0,76.144
2007-12-13,102.06342,100.71113,-0.24999228,1488.41,2335.791,2668.49,13517.96,4370.76,15536.52,22.56,3.2322,4.2011,804.0,92.12,55550.0,76.562
2007-12-14,102.05291,100.51373,-0.27521342,1467.95,2303.788,2635.74,13339.85,4384.65,15514.51,23.27,3.3076,4.234,798.0,92.67,54420.0,77.436
2007-12-17,101.94678,100.31261,-0.3531711,1445.9,2269.238,2574.46,13167.2,4312.47,15249.79,24.52,3.1744,4.1449,799.3,91.29,55030.0,77.401
2007-12-18,102.04434,100.41613,-0.26886547,1454.98,2283.499,2596.03,13232.47,4309.14,15207.86,22.64,3.1911,4.1179,807.4,90.12,53440.0,77.412
2007-12-19,102.03567,100.37596,-0.20885734,1453.0,2280.469,2601.01,13207.27,4301.34,15030.51,21.68,3.0994,4.0278,805.4,91.48,53870.0,77.587
2007-12-20,101.98628,100.30791,-0.13609353,1460.12,2292.234,2640.86,13245.64,4314.7,15031.6,20.58,3.091,4.0507,803.2,90.88,54550.0,77.794
2007-12-21,102.011475,100.405304,-0.0140278,1484.46,2330.812,2691.99,13450.65,4384.55,15257.0,18.47,3.1914,4.1679,815.4,92.46,55680.0,77.721
2007-12-24,102.11216,100.63785,0.01493471,1496.45,2349.663,2713.5,13549.33,4388.38,,18.6,3.2421,4.2125,816.5,92.7,58330.0,77.572
2007-12-25,102.11216,100.63785,0.02229011,,,,,,15552.59,,3.2422,4.2125,,,58650.0,77.597
2007-12-26,102.14841,100.60906,0.02785512,1497.66,2351.602,2724.41,13551.69,,15653.54,18.66,3.3014,4.2749,829.5,93.94,58440.0,77.15
2007-12-27,102.13237,100.518814,-0.0586068,1476.37,2318.723,2676.79,13359.61,4404.61,15564.69,20.26,3.2094,4.1969,831.8,94.78,59000.0,76.607
2007-12-28,102.137985,100.57129,-0.10836731,1478.49,2322.108,2674.46,13365.87,4404.64,15307.78,20.74,3.1039,4.0732,842.7,93.88,57180.0,76.218
2007-12-31,102.167404,100.599045,-0.2179647,1468.36,2306.232,2652.28,13264.82,4399.72,,22.5,3.0466,4.0232,838.0,93.85,,76.695
2008-01-01,102.167404,100.599045,,,,,,,,,3.0463,4.0231,,,,76.648
2008-01-02,102.04807,100.16788,-0.2816911,1447.16,2273.406,2609.63,13043.96,4339.23,,23.17,2.876,3.9033,860.0,97.84,57250.0,75.972
2008-01-03,101.93643,99.71332,-0.29157525,1447.16,2273.414,2602.68,13056.72,4333.42,,22.49,2.8107,3.8918,869.1,97.6,57500.0,75.889
2008-01-04,101.73368,98.96746,-0.3986553,1411.63,2217.592,2504.65,12800.18,4270.53,14691.41,23.94,2.744,3.8651,865.7,96.79,59700.0,75.793
2008-01-07,101.63154,98.68194,-0.45682055,1416.18,2224.761,2499.46,12827.49,4283.37,14500.55,23.79,2.7432,3.8311,862.0,94.39,59550.0,76.174
2008-01-08,101.44403,98.234314,-0.59132797,1390.19,2184.667,2440.51,12589.07,4295.23,14528.67,25.43,2.6775,3.7822,880.3,95.54,59600.0,76.111
2008-01-09,101.35091,98.36811,-0.590508,1409.13,2214.602,2474.55,12735.31,4258.32,14599.16,24.12,2.7174,3.8215,881.7,94.37,61510.0,76.419
2008-01-10,101.62121,98.57311,-0.5839723,1420.33,2232.245,2488.52,12853.09,4237.62,14388.11,23.45,2.6922,3.8837,893.6,92.22,61190.0,75.934
2008-01-11,101.43737,98.21943,-0.54010665,1401.02,2202.027,2439.94,12606.3,4225.31,14110.79,23.68,2.5511,3.7835,897.7,91.07,61640.0,75.978
2008-01-14,101.5167,98.33828,-0.5161165,1416.25,2225.976,2478.3,12778.15,4236.68,,22.9,2.5502,3.7647,903.4,92.92,62410.0,75.613
2008-01-15,101.41102,97.87933,-0.53017634,1380.95,2170.51,2417.59,12501.11,4140.94,13972.63,23.34,2.4757,3.6751,902.6,90.98,62000.0,75.574
2008-01-16,101.36265,97.575714,-0.6044189,1373.2,2158.575,2394.59,12466.16,4108.34,13504.51,24.38,2.4992,3.7345,882.0,89.75,59830.0,76.258
2008-01-17,101.05278,96.70875,-0.8670395,1333.25,2095.861,2346.9,12159.21,4065.76,13783.45,28.46,2.4001,3.6211,880.5,88.75,59620.0,76.174
2008-01-18,100.991844,96.457016,-0.9284891,1325.19,2083.237,2340.02,12099.3,3995.17,13861.29,27.18,2.3461,3.6297,881.7,89.23,59620.0,76.383
2008-01-21,100.991844,96.457016,-0.96059096,,,,,3703.05,13325.94,,2.3448,3.6296,,87.51,61010.0,76.866
2008-01-22,100.69523,95.65874,-1.1684002,1310.5,2060.149,2292.27,11971.19,3753.68,12573.05,31.01,1.9934,3.4332,890.3,88.45,58720.0,76.346
2008-01-23,101.07727,96.84156,-1.1809826,1338.6,2104.374,2316.41,12270.17,3577.99,12829.06,29.02,2.1468,3.598,883.1,86.62,59090.0,76.401
2008-01-24,101.33987,97.53523,-1.045643,1352.07,2125.605,2360.92,12378.61,3809.07,13092.78,27.78,2.3094,3.7018,905.8,89.07,59430.0,75.692
2008-01-25,101.259605,97.16577,-1.0422645,1330.61,2091.884,2326.2,12207.17,3777.06,13629.16,29.08,2.1818,3.5494,910.7,90.9,60230.0,75.973
2008-01-28,101.27247,97.32989,-0.9769884,1353.97,2128.638,2349.91,12383.89,3765.41,13087.91,27.78,2.1885,3.5806,927.1,91.38,59270.0,75.579
2008-01-29,101.50641,98.006424,-0.94504404,1362.3,2141.85,2358.06,12480.3,3810.01,13478.86,27.32,2.2857,3.6769,925.1,92.0,60160.0,75.545
2008-01-30,101.24229,97.38232,-0.90996045,1355.81,2131.785,2349.0,12442.83,3789.31,13345.03,27.62,2.1651,3.6656,920.6,92.53,60950.0,75.032
2008-01-31,101.22811,97.03369,-0.8611581,1378.55,2167.901,2389.86,12650.36,3792.8,13592.47,26.2,2.0929,3.5931,922.7,92.21,60790.0,75.178
2008-02-01,101.316185,97.22688,-0.74816275,1395.42,2194.427,2413.36,12743.19,3867.47,13497.16,24.02,2.0685,3.5926,913.5,89.44,61630.0,75.445
2008-02-04,101.23158,96.685135,-0.8079568,1380.82,2171.514,2382.85,12635.16,3867.16,13859.7,25.99,2.0604,3.6444,909.4,90.47,61710.0,75.37
2008-02-05,100.90744,95.8607,-0.97168815,1336.64,2102.234,2309.57,12265.13,3717.08,13745.5,28.24,1.9152,3.5701,890.3,88.82,62110.0,76.116
2008-02-06,100.6918,95.35312,-1.1215842,1326.45,2087.05,2278.75,12200.1,3760.12,13099.24,28.97,1.923,3.5885,905.0,87.78,,76.141
2008-02-07,100.64659,94.94816,-1.1264406,1336.91,2104.021,2293.03,12247.0,3699.29,13207.15,27.66,2.0439,3.7569,910.0,88.51,,76.938
2008-02-08,100.41319,94.121346,-1.165844,1331.29,2095.212,2304.85,12182.13,3701.17,13017.24,28.01,1.9218,3.6428,922.3,91.94,,76.67
2008-02-11,100.215576,93.68152,-1.1998411,1339.13,2107.653,2320.06,12240.01,3678.16,,27.6,1.9053,3.6144,926.7,93.53,,76.584
2008-02-12,99.902306,93.61744,-1.1884592,1348.86,2123.06,2320.04,12373.41,3803.76,13021.96,26.33,1.9131,3.6579,911.1,92.86,,76.315
2008-02-13,100.155655,94.78766,-1.172876,1367.21,2152.764,2373.93,12552.24,3803.21,13068.3,24.88,1.9128,3.7282,910.2,93.32,64060.0,76.399
2008-02-14,100.06561,94.46927,-1.1551822,1348.86,2123.941,2332.54,12376.98,3797.89,13626.45,25.54,1.8881,3.8163,910.8,95.09,64080.0,76.155
2008-02-15,99.84137,93.80326,-1.1412789,1349.99,2125.854,2321.8,12348.21,3719.28,13622.56,25.02,1.9113,3.7686,906.1,94.63,63800.0,76.101
2008-02-18,99.84137,93.80326,-1.1971664,,,,,3795.12,13635.4,,1.911,3.7686,,94.91,64750.0,76.257
2008-02-19,99.59426,92.93248,-1.2212247,1348.78,2124.119,2306.2,12337.22,3805.27,13757.91,25.59,2.0671,3.8959,929.8,98.56,66480.0,75.998
2008-02-20,99.4862,93.51489,-1.2432823,1360.03,2141.954,2327.1,12427.26,3758.47,13310.37,24.4,2.1247,3.8902,937.8,98.42,66670.0,76.116
2008-02-21,99.45417,93.36517,-1.3124108,1342.53,2115.126,2299.78,12284.3,3778.21,13688.28,25.12,1.968,3.7706,949.2,96.24,67110.0,75.601
2008-02-22,99.638756,93.97616,-1.2762464,1353.11,2132.021,2303.35,12381.02,3737.11,13500.46,24.06,2.0169,3.8015,947.8,97.01,68120.0,75.52
2008-02-25,100.15249,95.18901,-1.1746505,1371.8,2161.511,2327.48,12570.22,3798.99,13914.57,23.03,2.108,3.8964,940.5,97.69,69260.0,75.529
2008-02-26,100.423004,95.18406,-0.9865784,1381.29,2176.476,2344.99,12684.92,3855.03,13824.72,21.9,2.0,3.8596,948.9,99.47,67580.0,74.763
2008-02-27,100.268555,94.71081,-0.9245576,1380.02,2175.001,2353.78,12694.28,3856.69,14031.3,22.69,1.9915,3.8481,961.0,98.27,68610.0,74.213
2008-02-28,99.721085,93.78113,-0.9901712,1367.68,2155.805,2331.57,12582.18,3784.27,13925.51,23.53,1.8162,3.6697,967.5,100.9,68980.0,73.721
2008-02-29,99.18638,93.37036,-1.2882001,1330.63,2097.475,2271.48,12266.39,3724.5,13603.02,26.54,1.6158,3.5092,975.0,100.1,68920.0,73.714
2008-03-03,99.281105,93.288574,-1.4579203,1331.34,2098.639,2258.6,12258.9,3675.51,12992.18,26.28,1.6313,3.5468,984.2,100.48,69150.0,73.704
2008-03-04,99.24785,93.39837,-1.4499805,1326.75,2091.422,2260.28,12213.8,3610.2,12992.28,25.52,1.6547,3.6242,966.3,97.52,69880.0,73.664
2008-03-05,99.30233,93.650826,-1.4102879,1333.7,2103.422,2272.81,12254.99,3684.54,12972.06,24.6,1.6222,3.668,988.5,101.64,68220.0,73.479
2008-03-06,98.54982,92.408455,-1.5549457,1304.34,2057.442,2220.5,12040.39,3617.68,13215.42,27.55,1.5018,3.5826,977.1,102.61,69720.0,73.001
2008-03-07,98.79215,92.4821,-1.7613423,1293.37,2040.174,2212.49,11893.69,3576.68,12782.8,27.49,1.5158,3.5317,974.2,102.38,68810.0,73.027
2008-03-10,98.21777,92.05974,-1.852926,1273.37,2008.712,2169.34,11740.15,3546.1,12532.13,29.38,1.483,3.4549,971.8,104.16,68370.0,72.993
2008-03-11,98.89449,93.164825,-1.8446006,1320.65,2083.363,2255.76,12156.81,3606.59,12658.28,26.36,1.7402,3.5921,976.0,105.25,67530.0,73.277
2008-03-12,98.65705,92.92725,-1.7433366,1308.77,2065.21,2243.87,12110.24,3647.64,12861.13,27.22,1.6186,3.4604,980.5,106.27,67130.0,72.404
2008-03-13,98.48095,92.67161,-1.7664047,1315.48,2075.883,2263.61,12145.74,3599.58,12433.44,27.29,1.6261,3.5261,993.8,107.54,66960.0,72.072
2008-03-14,98.33677,92.37803,-2.0306416,1288.14,2032.785,2212.49,11951.09,3566.59,12241.6,31.16,1.4787,3.4679,999.5,107.55,66750.0,71.657
2008-03-17,98.60002,92.2777,-2.1786604,1276.6,2014.876,2177.01,11972.25,3431.82,11787.51,32.24,1.3405,3.3061,1002.6,101.75,67800.0,71.459
2008-03-18,99.55368,93.88906,-1.8189003,1330.74,2100.377,2268.26,12392.66,3558.66,11964.16,25.79,1.5991,3.4828,1004.3,105.56,65430.0,71.571
2008-03-19,99.5039,93.54824,-1.7399026,1298.42,2049.395,2209.96,12099.66,3529.54,12260.44,29.84,1.4603,3.3282,945.3,100.72,65260.0,72.144
2008-03-20,99.63614,93.83412,-1.5560338,1329.51,2098.463,2258.11,12361.32,3505.9,,26.62,1.5963,3.3336,920.0,100.38,63030.0,72.747
2008-03-21,99.63614,93.83412,-1.518731,,,,,,12482.57,,1.5958,3.3335,,,64020.0,72.709
2008-03-24,100.54492,95.4249,-1.4336741,1349.88,2130.623,2326.75,12548.64,,12480.09,25.73,1.8011,3.5563,918.7,99.86,64120.0,72.949
2008-03-25,100.691216,96.00393,-1.4110788,1352.99,2135.542,2341.05,12532.6,3632.59,12745.22,25.72,1.7681,3.5053,935.0,100.6,64530.0,72.276
2008-03-26,100.39105,95.887764,-1.4242986,1341.13,2116.925,2324.36,12422.86,3611.45,12706.63,26.08,1.6193,3.4602,949.2,103.99,64940.0,71.506
2008-03-27,100.08406,95.56568,-1.1707007,1325.76,2093.111,2280.83,12302.46,3652.11,12604.58,25.88,1.6862,3.528,948.8,105.0,65020.0,71.66
2008-03-28,100.043526,94.97413,-1.167133,1315.22,2076.556,2261.18,12216.4,3641.05,12820.47,25.71,1.6463,3.4414,930.6,103.77,66160.0,71.678
2008-03-31,100.00821,95.04413,-1.1580262,1322.7,2088.418,2279.1,12262.89,3628.06,12525.54,25.61,1.5824,3.4096,916.2,100.3,66100.0,71.802
2008-04-01,100.60266,95.48152,-1.0165555,1370.18,2163.383,2362.75,12654.36,3753.55,12656.42,22.68,1.79,3.5583,887.8,100.17,64830.0,72.563
2008-04-02,101.15557,96.37236,-0.91990113,1367.53,2159.633,2361.4,12605.83,3797.9,13189.36,23.43,1.8945,3.5963,900.2,103.75,65020.0,72.259
2008-04-03,101.40179,96.66707,-0.7833548,1369.31,2162.458,2363.3,12626.03,3774.94,13389.9,23.21,1.8866,3.5773,909.6,102.52,66110.0,72.217
2008-04-04,101.646065,97.582794,-0.649565,1370.4,2164.211,2370.98,12609.42,3795.2,13293.22,22.45,1.8145,3.4657,913.2,104.9,,72.021
2008-04-07,101.58914,97.61217,-0.57666004,1372.54,2167.605,2364.83,12612.43,3828.46,13450.23,22.42,1.9116,3.5356,926.8,107.14,66990.0,72.202
2008-04-08,101.25897,96.619644,-0.56468135,1365.54,2157.279,2348.76,12576.44,3810.51,13250.43,22.36,1.8713,3.5564,918.0,106.34,66060.0,72.232
2008-04-09,101.02314,96.207275,-0.6535863,1354.49,2139.993,2322.12,12527.26,3775.93,13111.89,22.81,1.7661,3.4807,937.5,108.47,65400.0,71.833
2008-04-10,101.08184,96.50234,-0.68373954,1360.55,2149.669,2351.7,12581.98,3758.05,12945.3,21.98,1.8391,3.5394,931.8,108.2,66430.0,72.117
2008-04-11,100.78829,96.01018,-0.76135033,1332.83,2106.013,2290.24,12325.42,3699.99,13323.73,23.46,1.7417,3.4694,927.0,108.75,65520.0,71.808
2008-04-14,100.732155,96.32481,-0.7982016,1328.32,2098.915,2275.82,12302.06,3671.28,12917.51,23.82,1.758,3.5109,928.7,109.84,64030.0,71.875
2008-04-15,101.07102,96.81202,-0.8132647,1334.43,2108.591,2286.04,12362.47,3690.75,12990.58,22.78,1.8642,3.6003,932.0,111.31,64530.0,72.023
2008-04-16,101.54919,97.98528,-0.62618625,1364.71,2156.673,2350.11,12619.27,3748.56,13146.13,20.53,1.9628,3.6886,948.3,112.66,64030.0,71.408
